predicted labels,true labels,accuracy,block,item,condition
0,0.0,1.0,3,7,right bias
0,0.0,1.0,3,7,right bias
0,0.0,1.0,3,7,right bias
0,0.0,1.0,3,7,right bias
0,0.0,1.0,3,7,right bias
0,0.0,1.0,3,7,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
0,1.0,0.0,3,8,right bias
0,1.0,0.0,3,8,right bias
0,1.0,0.0,3,8,right bias
1,1.0,1.0,3,8,right bias
0,1.0,0.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
0,1.0,0.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
0,1.0,0.0,3,8,right bias
0,1.0,0.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
0,1.0,0.0,3,8,right bias
1,1.0,1.0,3,8,right bias
0,1.0,0.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
0,1.0,0.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
0,1.0,0.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
0,1.0,0.0,3,8,right bias
1,1.0,1.0,3,8,right bias
0,1.0,0.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
0,1.0,0.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
1,1.0,1.0,3,8,right bias
0,1.0,0.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
0,1.0,0.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
0,1.0,0.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
0,1.0,0.0,3,9,right bias
0,1.0,0.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
0,1.0,0.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
0,1.0,0.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
0,1.0,0.0,3,9,right bias
1,1.0,1.0,3,9,right bias
0,1.0,0.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
0,1.0,0.0,3,9,right bias
0,1.0,0.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
0,1.0,0.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
0,1.0,0.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,9,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
0,1.0,0.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
0,1.0,0.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
0,1.0,0.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
0,1.0,0.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
0,1.0,0.0,3,10,right bias
0,1.0,0.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
0,1.0,0.0,3,10,right bias
1,1.0,1.0,3,10,right bias
0,1.0,0.0,3,10,right bias
0,1.0,0.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
0,1.0,0.0,3,10,right bias
1,1.0,1.0,3,10,right bias
0,1.0,0.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,10,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
0,1.0,0.0,3,11,right bias
1,1.0,1.0,3,11,right bias
0,1.0,0.0,3,11,right bias
0,1.0,0.0,3,11,right bias
0,1.0,0.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
0,1.0,0.0,3,11,right bias
1,1.0,1.0,3,11,right bias
0,1.0,0.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
0,1.0,0.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
0,1.0,0.0,3,11,right bias
1,1.0,1.0,3,11,right bias
0,1.0,0.0,3,11,right bias
1,1.0,1.0,3,11,right bias
0,1.0,0.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
0,1.0,0.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
0,1.0,0.0,3,11,right bias
0,1.0,0.0,3,11,right bias
1,1.0,1.0,3,11,right bias
0,1.0,0.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
0,1.0,0.0,3,11,right bias
1,1.0,1.0,3,11,right bias
0,1.0,0.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
0,1.0,0.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
0,1.0,0.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,11,right bias
0,1.0,0.0,3,11,right bias
1,1.0,1.0,3,11,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,12,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
0,1.0,0.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,13,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
0,1.0,0.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
0,1.0,0.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,14,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
0,1.0,0.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
1,1.0,1.0,3,15,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,0,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
1,0.0,0.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,1,right bias
0,0.0,1.0,4,2,right bias
0,0.0,1.0,4,2,right bias
0,0.0,1.0,4,2,right bias
0,0.0,1.0,4,2,right bias
0,0.0,1.0,4,2,right bias
0,0.0,1.0,4,2,right bias
0,0.0,1.0,4,2,right bias
0,0.0,1.0,4,2,right bias
0,0.0,1.0,4,2,right bias
0,0.0,1.0,4,2,right bias
0,0.0,1.0,4,2,right bias
0,0.0,1.0,4,2,right bias
0,0.0,1.0,4,2,right bias
0,0.0,1.0,4,2,right bias
0,0.0,1.0,4,2,right bias
0,0.0,1.0,4,2,right bias
0,0.0,1.0,4,2,right bias
0,0.0,1.0,4,2,right bias
0,0.0,1.0,4,2,right bias
0,0.0,1.0,4,2,right bias
